year,player,pos,age,mp
2020,Devon Hall,PG,24,81
2020,Donta Hall,C-PF,22,133
2020,Donta Hall,PF,22,48
2020,Donta Hall,C,22,85
2020,Dusty Hannahs,SG,26,13
2020,Tim Hardaway Jr.,SG,27,2091
2020,James Harden,SG,30,2483
2020,Maurice Harkless,PF-SF,26,1427
2020,Maurice Harkless,PF,26,1141
2020,Maurice Harkless,SF,26,286
2020,Jared Harper,PG,22,8
2020,Montrezl Harrell,C,26,1749
2020,Gary Harris,SG,25,1780
2020,Joe Harris,SF,28,2123
2020,Tobias Harris,PF,27,2469
2020,Shaquille Harrison,SG,26,484
2020,Josh Hart,SF,24,1755
2020,Isaiah Hartenstein,C,21,266
2020,Udonis Haslem,C,39,44
2020,Jaxson Hayes,C,19,1080
2020,Gordon Hayward,SF,29,1740
2020,John Henson,C,29,600
2020,John Henson,C,29,412
2020,John Henson,C,29,188
2020,Dewan Hernandez,C,23,28
2020,Juancho Hernangómez,PF,24,833
2020,Juancho Hernangómez,PF,24,422
2020,Juancho Hernangómez,PF,24,411
2020,Willy Hernangómez,C,25,375
2020,Tyler Herro,SG,20,1508
2020,Kevin Hervey,PF,23,52
2020,Mario Hezonja,PF,24,871
2020,Buddy Hield,SG,27,2216
2020,George Hill,PG,33,1271
2020,Solomon Hill,PF,28,1088
2020,Solomon Hill,PF,28,901
2020,Solomon Hill,PF,28,187
2020,Jaylen Hoard,PF,20,103
2020,Aaron Holiday,PG,23,1617
2020,Jrue Holiday,SG,29,2117
2020,Justin Holiday,SF,30,1826
2020,Rondae Hollis-Jefferson,PF,25,1122
2020,Richaun Holmes,C,26,1242
2020,Rodney Hood,SF,27,619
2020,Al Horford,C,33,2025
2020,Talen Horton-Tucker,SG,19,81
2020,Danuel House Jr.,SF,26,1913
2020,Dwight Howard,C,34,1306
2020,William Howard,PF,26,13
2020,Kevin Huerter,SG,21,1760
2020,De'Andre Hunter,SF,22,2018
2020,Chandler Hutchison,SF,23,527
2020,Serge Ibaka,C,30,1485
2020,Andre Iguodala,SF,36,418
2020,Ersan İlyasova,PF,32,986
2020,Joe Ingles,PF,32,2137
2020,Brandon Ingram,PF,22,2104
2020,Kyrie Irving,PG,27,658
2020,Jonathan Isaac,PF,22,980
2020,Wes Iwundu,SF,25,953
2020,Frank Jackson,PG,21,797
2020,Jaren Jackson Jr.,C,20,1622
2020,Josh Jackson,SF,22,381
2020,Justin Jackson,PF,24,1045
2020,Reggie Jackson,PG,29,743
2020,Reggie Jackson,PG,29,381
2020,Reggie Jackson,PG,29,362
2020,Justin James,SF,23,232
2020,LeBron James,PG,35,2316
2020,Amile Jefferson,PF,26,74
2020,DaQuan Jeffries,SG,22,141
2020,Ty Jerome,SG,22,328
2020,Alize Johnson,PF,23,118
2020,B.J. Johnson,SF,24,83
2020,Cameron Johnson,PF,23,1255
2020,James Johnson,PF-C,32,619
2020,James Johnson,PF,32,281
2020,James Johnson,C,32,338
2020,Keldon Johnson,SF,20,301
2020,Stanley Johnson,PF,23,150
2020,Tyler Johnson,PG-SG,27,709
2020,Tyler Johnson,PG,27,515
2020,Tyler Johnson,SG,27,194
2020,Nikola Jokić,C,24,2336
2020,Damian Jones,C,24,887
2020,Derrick Jones Jr.,SF,22,1375
2020,Tyus Jones,PG,23,1232
2020,DeAndre Jordan,C,31,1234
2020,Cory Joseph,PG,28,1759
2020,Mfiondu Kabengele,C,22,64
2020,Frank Kaminsky,C,26,777
2020,Luke Kennard,SG,23,922
2020,Stanton Kidd,SG,27,15
2020,Michael Kidd-Gilchrist,PF,26,281
2020,Michael Kidd-Gilchrist,PF,26,160
2020,Michael Kidd-Gilchrist,PF,26,121
2020,Louis King,SF,20,62
2020,Maxi Kleber,PF,28,1890
2020,Brandon Knight,SG-PG,28,462
2020,Brandon Knight,SG,28,241
2020,Brandon Knight,PG,28,221
2020,Kevin Knox,SF,20,1166
2020,John Konchar,SG,23,181
2020,Furkan Korkmaz,SG,22,1559
2020,Luke Kornet,C,24,559
2020,Kyle Korver,SF,38,960
2020,Rodions Kurucs,PF,21,684
2020,Kyle Kuzma,PF,24,1526
2020,Skal Labissière,C,23,567
2020,Jeremy Lamb,SG,27,1291
2020,Romeo Langford,SG,20,370
2020,Zach LaVine,SF,24,2085
2020,Vic Law,PF,24,62
2020,Jake Layman,SF,25,505
2020,T.J. Leaf,PF,22,222
2020,Jalen Lecque,SG,19,32
2020,Courtney Lee,SG,34,345
2020,Damion Lee,SG,27,1423
2020,Alex Len,C,26,970
2020,Alex Len,C,26,745
2020,Alex Len,C,26,225
2020,Kawhi Leonard,SF,28,1848
2020,Meyers Leonard,C,27,1034
2020,Caris LeVert,SG,25,1330
2020,Damian Lillard,PG,29,2474
2020,Nassir Little,PF,19,573
2020,Kevon Looney,C,23,262
2020,Brook Lopez,C,31,1817
2020,Robin Lopez,C,31,958
2020,Kevin Love,PF,31,1780
2020,Kyle Lowry,PG,33,2098
2020,Timothé Luwawu-Cabarrot,SF,24,853
2020,Trey Lyles,PF,24,1271
2020,Daryl Macon,PG,24,14
2020,J.P. Macura,SG,24,1
2020,Josh Magette,PG,30,38
2020,Ian Mahinmi,C,33,808
2020,Thon Maker,C,22,776
2020,Terance Mann,SF,23,362
2020,Boban Marjanović,C,31,422
2020,Lauri Markkanen,PF,22,1492
2020,Caleb Martin,SF,24,317
2020,Cody Martin,SF,24,903
2020,Jeremiah Martin,PG,23,99
2020,Kelan Martin,SF,24,495
2020,Frank Mason III,PG,25,118
2020,Garrison Mathews,SG,23,227
2020,Wesley Matthews,SG,33,1635
2020,Luc Mbah a Moute,PF,33,25
2020,Patrick McCaw,SF,24,908
2020,CJ McCollum,SG,28,2556
2020,T.J. McConnell,PG,27,1326
2020,Jalen McDaniels,SF,22,293
2020,Doug McDermott,PF,28,1372
2020,JaVale McGee,C,32,1130
2020,Rodney McGruder,SG,28,871
2020,Alfonzo McKinnie,SF,27,593
2020,Jordan McLaughlin,PG,23,590
2020,Ben McLemore,SF,26,1619
2020,Jordan McRae,SG,28,784
2020,Jordan McRae,SG,28,654
2020,Jordan McRae,SG,28,32
2020,Jordan McRae,SG,28,98
2020,Nicolò Melli,C,29,1042
2020,De'Anthony Melton,PG,21,1167
2020,Chimezie Metu,C,22,105
2020,Khris Middleton,SF,28,1853
2020,Eric Mika,C,25,19
2020,C.J. Miles,SF,32,161
2020,Malcolm Miller,SF,26,162
2020,Patty Mills,PG,31,1485
2020,Paul Millsap,PF,34,1240
2020,Shake Milton,SG,23,805
2020,Donovan Mitchell,SG,23,2364
2020,Naz Mitrou-Long,SG,26,47
2020,Adam Mokoka,SF,21,112
2020,Malik Monk,SG,21,1169
2020,Matt Mooney,SG,23,19
2020,E'Twaun Moore,SG,30,1020
2020,Ja Morant,PG,20,2074
2020,Juwan Morgan,PF,22,134
2020,Marcus Morris,SF-PF,30,1936
2020,Marcus Morris,SF,30,1387
2020,Marcus Morris,PF,30,549
2020,Markieff Morris,PF,30,1187
2020,Markieff Morris,PF,30,988
2020,Markieff Morris,PF,30,199
2020,Monte Morris,PG,24,1636
2020,Johnathan Motley,PF,24,41
2020,Emmanuel Mudiay,PG,23,850
2020,Mychal Mulder,SF,25,204
2020,Dejounte Murray,PG,23,1687
2020,Jamal Murray,PG,22,1904
2020,Džanan Musa,SF,20,487
2020,Mike Muscala,C,28,572
2020,Svi Mykhailiuk,SF,22,1265
2020,Abdel Nader,SF,26,867
2020,Larry Nance Jr.,PF,27,1472
2020,Shabazz Napier,PG,28,1344
2020,Shabazz Napier,PG,28,856
2020,Shabazz Napier,PG,28,488
2020,Raul Neto,PG,27,668
2020,Malik Newman,SG,22,4
2020,Georges Niang,PF,26,923
2020,Joakim Noah,C,34,50
2020,Nerlens Noel,C,25,1127
2020,Zach Norvell,SG,22,41
2020,Zach Norvell,SG,22,5
2020,Zach Norvell,SG,22,36
2020,Jaylen Nowell,SG,20,151
2020,Frank Ntilikina,PG,21,1187
2020,Kendrick Nunn,PG,24,1962
2020,Jusuf Nurkić,C,25,253
2020,David Nwaba,SF,27,268
2020,Royce O'Neale,SF,26,2049
2020,Kyle O'Quinn,C,29,313
2020,Semi Ojeleye,PF,25,1011
2020,Jahlil Okafor,C,24,467
2020,Elie Okobo,PG,22,719
2020,Josh Okogie,SG,21,1547
2020,KZ Okpala,PF,20,26
2020,Victor Oladipo,SG,27,528
2020,Kelly Olynyk,C,28,1300
2020,Miye Oni,SF,22,109
2020,Cedi Osman,SF,24,1910
2020,Kelly Oubre Jr.,SF,24,1933
2020,Tariq Owens,PF,24,15
2020,Jeremy Pargo,PG,33,44
2020,Jabari Parker,PF,24,917
2020,Jabari Parker,PF,24,837
2020,Jabari Parker,PF,24,80
2020,Chandler Parsons,PF,31,54
2020,Eric Paschall,PF,23,1654
2020,Anžejs Pasečņiks,C,24,437
2020,Patrick Patterson,PF,30,776
2020,Justin Patton,C,22,24
2020,Chris Paul,PG,34,2208
2020,Cameron Payne,SG,25,183
2020,Elfrid Payton,PG,25,1246
2020,Gary Payton II,SF,27,432
2020,Norvel Pelle,C,26,232
2020,Theo Pinson,SG,24,365
2020,Mason Plumlee,C,29,1057
2020,Jakob Poeltl,C,24,1171
2020,Vincent Poirier,C,26,130
2020,Shamorie Ponds,PG,21,11
2020,Jordan Poole,SG,20,1274
2020,Kevin Porter Jr.,SF,19,1162
2020,Michael Porter Jr.,SF,21,903
2020,Otto Porter Jr.,SF,26,331
2020,Bobby Portis,PF,24,1393
2020,Kristaps Porziņģis,C,24,1814
2020,Dwight Powell,C,28,1061
2020,Norman Powell,SG,26,1479
2020,Taurean Prince,PF,25,1857
2020,Chasson Randle,PG,26,40
2020,Julius Randle,PF,25,2080
2020,Josh Reaves,SF,22,28
2020,Cam Reddish,SF,20,1551
2020,J.J. Redick,SG,35,1581
2020,Naz Reid,C,20,495
2020,Josh Richardson,SG,26,1693
2020,Austin Rivers,SG,27,1594
2020,Andre Roberson,SF,28,87
2020,Duncan Robinson,SG,25,2166
2020,Glenn Robinson III,SF,26,1786
2020,Glenn Robinson III,SF,26,1516
2020,Glenn Robinson III,SF,26,270
2020,Jerome Robinson,SG,22,979
2020,Jerome Robinson,SG,22,476
2020,Jerome Robinson,SG,22,503
2020,Justin Robinson,PG,22,49
2020,Mitchell Robinson,C,21,1412
2020,Isaiah Roby,PF,21,11
2020,Rajon Rondo,PG,33,984
2020,Derrick Rose,PG,31,1298
2020,Terrence Ross,SG,28,1889
2020,Terry Rozier,PG,25,2164
2020,Ricky Rubio,PG,29,2016
2020,D'Angelo Russell,PG,23,1452
2020,D'Angelo Russell,PG,23,1060
2020,D'Angelo Russell,PG,23,392
2020,Domantas Sabonis,PF,23,2159
2020,Luka Šamanić,PF,20,48
2020,JaKarr Sampson,PF,26,471
2020,Dario Šarić,PF,25,1632
2020,Tomáš Satoranský,SG,28,1878
2020,Admiral Schofield,PF,22,368
2020,Dennis Schröder,PG,26,1999
2020,Mike Scott,PF,31,1207
2020,Thabo Sefolosha,PF,35,436
2020,Collin Sexton,PG,21,2143
2020,Landry Shamet,SG,22,1452
2020,Marial Shayok,SG,24,28
2020,Iman Shumpert,SF,29,241
2020,Pascal Siakam,PF,25,2110
2020,Chris Silva,PF,23,346
2020,Ben Simmons,PG,23,2017
2020,Anfernee Simons,SG,20,1449
2020,Alen Smailagić,C,19,139
2020,Marcus Smart,SG,25,1919
2020,Dennis Smith Jr.,PG,22,537
2020,Ish Smith,PG,31,1787
2020,J.R. Smith,SG,34,79
2020,Zhaire Smith,SF,20,32
2020,Tony Snell,SF,28,1641
2020,Omari Spellman,C,22,886
2020,Max Strus,SF,23,6
2020,Edmond Sumner,SG,24,447
2020,Caleb Swanigan,PF-C,22,288
2020,Caleb Swanigan,C,22,23
2020,Caleb Swanigan,PF,22,265
2020,Jayson Tatum,PF,21,2265
2020,Jeff Teague,PG,31,1464
2020,Jeff Teague,PG,31,945
2020,Jeff Teague,PG,31,519
2020,Garrett Temple,SG,33,1730
2020,Daniel Theis,C,27,1566
2020,Isaiah Thomas,PG,30,925
2020,Khyri Thomas,SG,23,61
2020,Lance Thomas,PF,31,98
2020,Matt Thomas,SG,25,440
2020,Tristan Thompson,PF,28,1721
2020,Sindarius Thornwell,SF,25,35
2020,Matisse Thybulle,SG,22,1287
2020,Anthony Tolliver,PF,34,872
2020,Anthony Tolliver,PF,34,554
2020,Anthony Tolliver,PF,34,82
2020,Anthony Tolliver,PF,34,236
2020,Juan Toscano-Anderson,SG,26,272
2020,Karl-Anthony Towns,C,24,1187
2020,Gary Trent Jr.,SF,21,1332
2020,Allonzo Trier,SG,24,291
2020,P.J. Tucker,PF,34,2467
2020,Rayjon Tucker,SG,22,161
2020,Evan Turner,SG,31,251
2020,Myles Turner,C,23,1826
2020,Jarrod Uthoff,PF,26,53
2020,Jarrod Uthoff,PF,26,14
2020,Jarrod Uthoff,PF,26,39
2020,Jonas Valančiūnas,C,27,1845
2020,Denzel Valentine,SF,26,488
2020,Jarred Vanderbilt,PF,20,46
2020,Jarred Vanderbilt,PF,20,41
2020,Jarred Vanderbilt,PF,20,5
2020,Fred VanVleet,SG,25,1928
2020,Gabe Vincent,PG,23,83
2020,Noah Vonleh,C,24,377
2020,Noah Vonleh,C,24,347
2020,Noah Vonleh,C,24,30
2020,Nikola Vučević,C,29,1998
2020,Dean Wade,PF,23,71
2020,Moritz Wagner,C,22,835
2020,Dion Waiters,SG,28,207
2020,Dion Waiters,SG,28,42
2020,Dion Waiters,SG,28,165
2020,Kemba Walker,PG,29,1742
2020,Lonnie Walker IV,SG,21,988
2020,Tyrone Wallace,SG,25,160
2020,Derrick Walton,PG,24,248
2020,Derrick Walton,PG,24,222
2020,Derrick Walton,PG,24,26
2020,Brad Wanamaker,PG,30,1369
2020,T.J. Warren,SF,26,2202
2020,P.J. Washington,PF,21,1759
2020,Yuta Watanabe,SF,25,105
2020,Tremont Waters,PG,22,119
2020,Paul Watson,SF,25,87
2020,Paul Watson,SF,25,17
2020,Paul Watson,SF,25,70
2020,Quinndary Weatherspoon,SG,23,78
2020,Russell Westbrook,PG,31,2049
2020,Coby White,PG,19,1674
2020,Derrick White,SG,25,1677
2020,Hassan Whiteside,C,30,2008
2020,Andrew Wiggins,SF,24,1858
2020,Andrew Wiggins,SF,24,1455
2020,Andrew Wiggins,SF,24,403
2020,Grant Williams,PF,21,1043
2020,Johnathan Williams,PF,24,180
2020,Kenrich Williams,PF,25,832
2020,Lou Williams,PG,33,1864
2020,Marvin Williams,PF,33,1129
2020,Marvin Williams,PF,33,808
2020,Marvin Williams,PF,33,321
2020,Robert Williams,C,22,388
2020,Nigel Williams-Goss,PG,25,50
2020,Zion Williamson,PF,19,668
2020,D.J. Wilson,PF,23,363
2020,Justise Winslow,SG,23,352
2020,Christian Wood,PF,24,1325
2020,Delon Wright,PG,27,1570
2020,Justin Wright-Foreman,PG,22,45
2020,Thaddeus Young,PF,31,1591
2020,Trae Young,PG,21,2120
2020,Cody Zeller,C,27,1341
2020,Tyler Zeller,C,30,4
2020,Ante Žižić,C,23,221
2020,Ivica Zubac,C,22,1326
2021,Precious Achiuwa,PF,21,737
2021,Jaylen Adams,PG,24,18
2021,Steven Adams,C,27,1605
2021,Bam Adebayo,C,23,2143
2021,LaMarcus Aldridge,C,35,674
2021,LaMarcus Aldridge,C,35,544
2021,LaMarcus Aldridge,C,35,130
2021,Ty-Shon Alexander,SG,22,47
2021,Nickeil Alexander-Walker,SG,22,1007
2021,Grayson Allen,SG,25,1259
2021,Jarrett Allen,C,22,1864
2021,Jarrett Allen,C,22,320
2021,Jarrett Allen,C,22,1544
2021,Al-Farouq Aminu,PF,30,434
2021,Al-Farouq Aminu,PF,30,367
2021,Al-Farouq Aminu,PF,30,67
2021,Kyle Anderson,PF,27,1887
2021,Giannis Antetokounmpo,PF,26,2013
2021,Kostas Antetokounmpo,PF,23,56
2021,Thanasis Antetokounmpo,SF,28,551
2021,Carmelo Anthony,PF,36,1690
2021,Cole Anthony,PG,20,1273
2021,OG Anunoby,SF,23,1433
2021,Ryan Arcidiacono,PG,26,450
2021,Trevor Ariza,SF,35,841
2021,D.J. Augustin,PG,33,1129
2021,D.J. Augustin,PG,33,713
2021,D.J. Augustin,PG,33,416
2021,Deni Avdija,SF,20,1257
2021,Deandre Ayton,C,22,2115
2021,Udoka Azubuike,C,21,57
2021,Dwayne Bacon,SG,25,1853
2021,Marvin Bagley III,PF,21,1112
2021,LaMelo Ball,PG,19,1469
2021,Lonzo Ball,PG,23,1747
2021,Mo Bamba,C,22,725
2021,Desmond Bane,SG,22,1519
2021,Harrison Barnes,PF,28,2102
2021,RJ Barrett,SG,20,2511
2021,Will Barton,SF,30,1736
2021,Keita Bates-Diop,SF,25,245
2021,Nicolas Batum,SF,32,1835
2021,Aron Baynes,C,34,980
2021,Kent Bazemore,SF,31,1333
2021,Darius Bazley,PF,20,1714
2021,Bradley Beal,SG,27,2147
2021,Malik Beasley,SG,24,1214
2021,Jordan Bell,C,26,82
2021,Jordan Bell,C,26,67
2021,Jordan Bell,C,26,15
2021,DeAndre' Bembry,SF,26,972
2021,Dāvis Bertāns,PF,28,1464
2021,Patrick Beverley,PG,32,832
2021,Saddiq Bey,SF,21,1909
2021,Tyler Bey,SF,22,71
2021,Khem Birch,C,28,1529
2021,Khem Birch,C,28,952
2021,Khem Birch,C,28,577
2021,Goga Bitadze,C,21,561
2021,Bismack Biyombo,C,28,1349
2021,Nemanja Bjelica,PF,32,595
2021,Nemanja Bjelica,PF,32,439
2021,Nemanja Bjelica,PF,32,156
2021,Eric Bledsoe,SG,31,2111
2021,Keljin Blevins,SF,25,75
2021,Bogdan Bogdanović,SG,28,1305
2021,Bojan Bogdanović,SF,31,2216
2021,Bol Bol,PF,21,160
2021,Marques Bolden,C,22,29
2021,Jordan Bone,PG,23,196
2021,Isaac Bonga,SF,21,432
2021,Devin Booker,SG,24,2270
2021,Chris Boucher,C,28,1453
2021,Brian Bowen,SF,22,15
2021,Avery Bradley,SG,30,602
2021,Avery Bradley,SG,30,211
2021,Avery Bradley,SG,30,391
2021,Tony Bradley,C,23,684
2021,Tony Bradley,C,23,287
2021,Tony Bradley,C,23,397
2021,Jarrell Brantley,PF,24,138
2021,Ignas Brazdeikis,SF,22,249
2021,Ignas Brazdeikis,SF,22,7
2021,Ignas Brazdeikis,SF,22,8
2021,Ignas Brazdeikis,SF,22,234
2021,Mikal Bridges,SF,24,2348
2021,Miles Bridges,PF,22,1932
2021,Amida Brimah,C,26,29
2021,Oshae Brissett,SF,22,519
2021,Malcolm Brogdon,PG,28,1930
2021,Armoni Brooks,SG,22,520
2021,Dillon Brooks,SF,25,1997
2021,Bruce Brown,PG,24,1451
2021,Charlie Brown Jr.,SG,23,152
2021,Jaylen Brown,SG,24,1999
2021,Moses Brown,C,21,920
2021,Sterling Brown,SG,25,1229
2021,Troy Brown Jr.,SF,21,524
2021,Troy Brown Jr.,SF,21,287
2021,Troy Brown Jr.,SF,21,237
2021,Jalen Brunson,PG,24,1697
2021,Elijah Bryant,SG,25,32
2021,Thomas Bryant,C,23,271
2021,Reggie Bullock,SF,29,1949
2021,Trey Burke,PG,28,911
2021,Alec Burks,SG,29,1255
2021,Jimmy Butler,SF,31,1745
2021,Bruno Caboclo,PF,25,36
2021,Devontae Cacok,PF,24,98
2021,Kentavious Caldwell-Pope,SG,27,1902
2021,Facundo Campazzo,PG,29,1425
2021,Vlatko Čančar,PF,23,281
2021,Devin Cannady,PG,24,74
2021,Clint Capela,C,26,1898
2021,Vernon Carey Jr.,C,19,115
2021,Jevon Carter,PG,25,717
2021,Wendell Carter Jr.,C,21,1375
2021,Wendell Carter Jr.,C,21,792
2021,Wendell Carter Jr.,C,21,583
2021,Michael Carter-Williams,SG,29,800
2021,Alex Caruso,PG,26,1216
2021,Willie Cauley-Stein,C,27,906
2021,Chris Chiozza,PG,25,232
2021,Marquese Chriss,PF,23,27
2021,Gary Clark,SF-PF,26,654
2021,Gary Clark,SF,26,637
2021,Gary Clark,SF,26,4
2021,Gary Clark,PF,26,13
2021,Brandon Clarke,PF,24,1415
2021,Jordan Clarkson,SG,28,1818
2021,Nic Claxton,C,21,594
2021,Amir Coffey,SG,23,394
2021,John Collins,PF,23,1848
2021,Mike Conley,PG,33,1498
2021,Pat Connaughton,SG,28,1575
2021,Quinn Cook,PG,27,157
2021,Quinn Cook,PG,27,62
2021,Quinn Cook,PG,27,95
2021,Tyler Cook,SF-PF,23,438
2021,Tyler Cook,PF,23,17
2021,Tyler Cook,SF,23,421
2021,DeMarcus Cousins,C,30,713
2021,DeMarcus Cousins,C,30,506
2021,DeMarcus Cousins,C,30,207
2021,Robert Covington,PF,30,2243
2021,Torrey Craig,SF,30,803
2021,Torrey Craig,SF,30,201
2021,Torrey Craig,SF,30,602
2021,Jae Crowder,PF,30,1648
2021,Jarrett Culver,SG,21,499
2021,Seth Curry,SG,30,1638
2021,Stephen Curry,PG,32,2152
2021,Nate Darling,SG,22,26
2021,Anthony Davis,PF,27,1162
2021,Ed Davis,C,31,299
2021,Terence Davis,SG,23,1074
2021,Terence Davis,SG,23,493
2021,Terence Davis,SG,23,581
2021,Gabriel Deck,PF,25,212
2021,Dewayne Dedmon,C,31,210
2021,Matthew Dellavedova,PG,30,224
2021,DeMar DeRozan,PF,31,2056
2021,Mamadi Diakite,PF,24,141
2021,Hamidou Diallo,SG-SF,22,1226
2021,Hamidou Diallo,SG,22,761
2021,Hamidou Diallo,SF,22,465
2021,Gorgui Dieng,C,31,552
2021,Gorgui Dieng,C,31,371
2021,Gorgui Dieng,C,31,181
2021,Spencer Dinwiddie,SG,27,64
2021,Donte DiVincenzo,SG,24,1814
2021,Luka Dončić,PG,21,2262
2021,Luguentz Dort,SG,21,1543
2021,Damyean Dotson,SG,26,907
2021,Devon Dotson,PG,21,50
2021,Sekou Doumbouya,PF,20,869
2021,PJ Dozier,SG,24,1088
2021,Goran Dragić,PG,34,1337
2021,Andre Drummond,C,27,1242
2021,Andre Drummond,C,27,722
2021,Andre Drummond,C,27,520
2021,Jared Dudley,PF,35,81
2021,Kris Dunn,PG,26,45
2021,Kevin Durant,PF,32,1157
2021,Anthony Edwards,SG,19,2314
2021,Carsen Edwards,SG,22,276
2021,CJ Elleby,SF,20,192
2021,Henry Ellenson,PF,24,38
2021,Wayne Ellington,SG,33,1012
2021,Joel Embiid,C,26,1585
2021,James Ennis III,SF,30,986
2021,Drew Eubanks,C,23,755
2021,Dante Exum,SG,25,116
2021,Tacko Fall,C,25,136
2021,Derrick Favors,C,29,1039
2021,Cristiano Felício,C,28,84
2021,Terrance Ferguson,SG,22,49
2021,Bruno Fernando,C,22,226
2021,Yogi Ferrell,PG,27,136
2021,Yogi Ferrell,PG,27,40
2021,Yogi Ferrell,PG,27,96
2021,Dorian Finney-Smith,PF,27,1921
2021,Malik Fitts,PF,23,11
2021,Malachi Flynn,PG,22,928
2021,Bryn Forbes,SG,27,1354
2021,Trent Forrest,PG,22,302
2021,Evan Fournier,SF,28,1259
2021,Evan Fournier,SF,28,787
2021,Evan Fournier,SF,28,472
2021,De'Aaron Fox,PG,23,2036
2021,Robert Franks,PF,24,101
2021,Tim Frazier,PG,30,62
2021,Enes Freedom,C,28,1758
2021,Markelle Fultz,PG,22,215
2021,Wenyen Gabriel,PF,23,241
2021,Daniel Gafford,C,22,791
2021,Daniel Gafford,C,22,383
2021,Daniel Gafford,C,22,408
2021,Danilo Gallinari,PF,32,1222
2021,Langston Galloway,SG,29,438
2021,Darius Garland,PG,21,1790
2021,Marc Gasol,C,36,993
2021,Rudy Gay,PF,34,1358
2021,Paul George,SF,30,1821
2021,Taj Gibson,C,35,936
2021,Harry Giles,C,22,348
2021,Shai Gilgeous-Alexander,SG,22,1180
2021,Anthony Gill,PF,28,218
2021,Freddie Gillespie,PF,23,392
2021,Rudy Gobert,C,28,2187
2021,Brandon Goodwin,PG,25,620
2021,Aaron Gordon,PF,25,1384
2021,Aaron Gordon,PF,25,736
2021,Aaron Gordon,PF,25,648
2021,Eric Gordon,SG,32,789
2021,Devonte' Graham,PG,25,1659
2021,Jerami Grant,SF,26,1829
2021,Danny Green,SF,33,1934
2021,Draymond Green,PF,30,1982
2021,JaMychal Green,PF,30,1120
2021,Javonte Green,SF-SG,27,473
2021,Javonte Green,SF,27,345
2021,Javonte Green,SG,27,128
2021,Jeff Green,PF,34,1835
2021,Josh Green,SG,20,445
2021,Blake Griffin,PF,31,1186
2021,Blake Griffin,PF,31,626
2021,Blake Griffin,PF,31,560
2021,Kyle Guy,PG,23,235
2021,Rui Hachimura,PF,22,1797
2021,Ashton Hagans,PG,21,4
2021,Tyrese Haliburton,PG,20,1746
2021,Donta Hall,PF,23,179
2021,Josh Hall,SF,20,336
2021,R.J. Hampton,SG,19,888
2021,R.J. Hampton,SG,19,233
2021,R.J. Hampton,SG,19,655
2021,Tim Hardaway Jr.,SG,28,1985
2021,James Harden,PG,31,1609
2021,James Harden,PG,31,290
2021,James Harden,PG,31,1319
2021,Maurice Harkless,PF-SF,27,772
2021,Maurice Harkless,SF,27,124
2021,Maurice Harkless,PF,27,648
2021,Jared Harper,PG,23,16
2021,Montrezl Harrell,C,27,1580
2021,Gary Harris,SG,26,1080
2021,Gary Harris,SG,26,581
2021,Gary Harris,SG,26,499
2021,Jalen Harris,SG,22,172
2021,Joe Harris,SF,29,2141
2021,Tobias Harris,PF,28,2014
2021,Shaquille Harrison,SG,27,333
2021,Shaquille Harrison,SG,27,56
2021,Shaquille Harrison,SG,27,277
2021,Josh Hart,SF,25,1349
2021,Isaiah Hartenstein,C,22,559
2021,Isaiah Hartenstein,C,22,272
2021,Isaiah Hartenstein,C,22,287
2021,Udonis Haslem,C,40,3
2021,Jaxson Hayes,C,20,964
2021,Killian Hayes,PG,19,670
2021,Gordon Hayward,SF,30,1496
2021,Juancho Hernangómez,PF,25,900
2021,Willy Hernangómez,C,26,846
2021,Tyler Herro,SG,21,1635
2021,Buddy Hield,SG,28,2433
2021,George Hill,PG,34,672
2021,George Hill,PG,34,369
2021,George Hill,PG,34,303
2021,Solomon Hill,PF,29,1513
2021,Nate Hinton,SG,21,93
2021,Jaylen Hoard,SF,21,320
2021,Aaron Holiday,PG,24,1176
2021,Jrue Holiday,PG,30,1907
2021,Justin Holiday,SG,31,2183
2021,Rondae Hollis-Jefferson,PF,26,107
2021,Richaun Holmes,C,27,1782
2021,Rodney Hood,SF,28,942
2021,Rodney Hood,SF,28,726
2021,Rodney Hood,SF,28,216
2021,Al Horford,C,34,782
2021,Talen Horton-Tucker,SG,20,1304
2021,Danuel House Jr.,SF,27,932
2021,Dwight Howard,C,35,1196
2021,Markus Howard,SG,21,205
2021,Kevin Huerter,SG,22,2126
2021,Elijah Hughes,SF,22,64
2021,De'Andre Hunter,SF,23,678
2021,Chandler Hutchison,SF,24,346
2021,Chandler Hutchison,SF,24,64
2021,Chandler Hutchison,SF,24,282
2021,Serge Ibaka,C,31,955
2021,Andre Iguodala,SF,37,1339
2021,Ersan İlyasova,PF,33,148
2021,Joe Ingles,SF,33,1867
2021,Brandon Ingram,SF,23,2093
2021,Kyrie Irving,PG,28,1886
2021,Wes Iwundu,SF,26,539
2021,Wes Iwundu,SF,26,288
2021,Wes Iwundu,SF,26,251
2021,Frank Jackson,PG,22,738
2021,Jaren Jackson Jr.,C,21,258
